WMO,lon,lat,grnd,uncertainty,tid_flag,SID,gebco,uncertainty2,tid_flag2,gebco2
590252858,-168.6999,-31.39095,-5502.31,928.9894,-1,33400,-5488.7543898,1298.1,9998,-5494.0
590252859,-168.6269,-31.54615,-5603.977,935.9276,-1,33400,-5614.75131137,1234.6,9998,-5621.0
590252860,-168.7619,-31.66771,-5550.106,916.1191,-1,33400,-5609.51735661,1252.3,9998,-5614.0
590252861,-168.8079,-31.74745,-5514.541,835.3109,-1,33400,-5512.37236729,1166.9,9998,-5513.0
590252862,-168.0109,-32.07716,-5521.167,556.1189,-1,33400,-5511.99498344,750.2,-1,-5512.0
590252863,-167.669,-32.41413,-5640.15,713.8425,-1,33400,-5649.19801583,906.5,9998,-5649.0
590252864,-167.9598,-32.66209,-5604.812,656.9247,-1,33400,-5572.91599891,881.0,9998,-5577.0
590252865,-168.356,-32.59801,-5564.485,463.7505,-1,33400,-5567.0254298,618.2,9998,-5567.0
590252866,-168.3533,-32.12517,-5651.606,555.2035,-1,33400,-5631.67988977,737.6,-1,-5629.0
590252867,-167.8172,-32.18684,-5216.454,447.1827,-1,33400,-5243.42390917,664.9,-1,-5237.0
590252868,-167.6067,-32.19179,-5621.0,534.7524,-1,33400,-5653.66989862,761.6,9998,-5658.0
590252869,-167.6637,-32.22945,-5668.199,564.7307,-1,33400,-5607.299057,782.6,9998,-5597.0
590252870,-167.6894,-32.25162,-5509.954,557.4747,-1,33400,-5453.67353405,763.3,9998,-5452.0
590252871,-167.6506,-32.4124,-5633.378,690.0994,-1,33400,-5646.89386842,904.4,9998,-5625.0
590252873,-167.3742,-32.47188,-5620.191,605.7105,-1,33400,-5624.22159651,817.6,9998,-5622.0
590252874,-167.3947,-32.52127,-5606.427,630.7759,-1,33400,-5608.75402574,812.7,9998,-5606.0
590252875,-167.3937,-32.59177,-5594.684,595.8991,-1,33400,-5594.80611255,790.5,9998,-5592.0
590252876,-167.3663,-32.59996,-5574.647,590.1791,-1,33400,-5551.2509228,771.5,9998,-5553.0
590252877,-167.3403,-32.5974,-5570.681,597.9318,-1,33400,-5532.52385064,758.8,9998,-5531.0
590252878,-167.5197,-32.55127,-5550.375,648.6588,-1,33400,-5553.48404447,847.1,9998,-5558.0
590252879,-167.6897,-32.57922,-5573.206,682.402,9998,33400,-5583.7254017,902.9,9998,-5586.0
590252880,-167.6445,-32.7767,-5679.258,756.5016,-1,33400,-5667.67987912,892.7,-1,-5666.0
590252881,-167.9568,-32.80902,-5527.703,671.678,-1,33400,-5514.84727005,934.3,-1,-5514.0
590252882,-168.1801,-32.93908,-5650.835,743.3031,-1,33400,-5622.53022288,919.5,-1,-5621.0
590252884,-168.4257,-33.22676,-5604.354,914.8366,-1,33400,-5587.64654138,1122.6,-1,-5587.0
590252885,-168.4448,-33.46983,-5654.742,1047.624,-1,33400,-5664.16873895,1251.6,-1,-5665.0
590252886,-168.4508,-33.58621,-5364.959,875.8418,-1,33400,-5372.75492042,1190.9,9998,-5375.0
590252887,-168.556,-33.61552,-5432.158,925.0851,-1,33400,-5478.31244755,1249.0,9998,-5477.0
590252888,-168.2763,-33.69072,-5460.882,648.9869,-1,33400,-5456.64128194,1150.7,-1,-5456.0
590252889,-168.2764,-33.68676,-5448.103,832.5675,-1,33400,-5455.46429953,1147.7,-1,-5454.0
590252890,-168.0999,-33.5964,-5568.663,842.1805,-1,33400,-5550.76523806,1097.1,-1,-5552.0
590252892,-168.0689,-33.72993,-5371.577,721.9721,-1,33400,-5352.31601089,991.6,-1,-5350.0
590252893,-168.1336,-33.80668,-5281.834,695.4032,-1,33400,-5277.71835273,1002.6,-1,-5278.0
590252894,-168.0174,-33.85007,-5343.334,667.189,-1,33400,-5352.22258271,947.8,-1,-5352.0
590252895,-167.8989,-33.72802,-5322.95,624.1691,-1,33400,-5317.48910044,872.5,-1,-5318.0
590252896,-167.9872,-33.57154,-5425.4,736.4166,-1,33400,-5418.05332955,1026.9,-1,-5417.0
590252897,-168.0547,-33.52744,-5451.952,797.0674,-1,33400,-5449.05148591,1090.3,9998,-5449.0
590252898,-168.1053,-33.15664,-5504.986,846.0579,-1,33400,-5452.44445551,1172.6,9998,-5456.0
590252899,-167.9408,-33.16459,-5504.402,872.8589,-1,33400,-5506.29426449,1151.8,-1,-5506.0
5902528100,-168.0968,-33.26211,-5368.206,857.2841,-1,33400,-5366.51212894,1164.8,-1,-5366.0
5902528101,-168.245,-33.50893,-5491.172,897.1215,-1,33400,-5487.74084885,1183.2,9998,-5488.0
5902528102,-168.7028,-33.41751,-5446.581,846.0365,-1,33400,-5446.71748337,1121.0,-1,-5447.0
5902528103,-169.0018,-33.15495,-5414.551,683.6644,-1,33400,-5457.58997709,930.8,9998,-5458.0
5902528104,-169.2746,-33.24419,-5465.446,749.3763,-1,33400,-5476.5663905,999.8,-1,-5474.0
5902528105,-169.3098,-33.25434,-5459.921,771.3177,-1,33400,-5471.74469435,990.4,-1,-5472.0
5902528106,-169.2523,-33.32921,-5424.447,746.0421,-1,33400,-5438.82081382,1007.5,9998,-5444.0
5902528107,-169.0468,-33.24293,-5178.478,679.6459,-1,33400,-5247.79045092,955.3,9998,-5250.0
5902528108,-169.0038,-33.27576,-5322.863,688.3828,-1,33400,-5375.01051046,998.4,9998,-5380.0
5902528109,-169.0158,-33.0584,-5428.638,639.4776,-1,33400,-5439.39510382,880.5,-1,-5439.0
5902528110,-169.0546,-32.983,-5465.082,616.0095,-1,33400,-5453.92404847,817.0,9998,-5453.0
5902528111,-169.0143,-33.04073,-5463.699,641.1062,-1,33400,-5457.24199983,870.4,-1,-5459.0
5902528112,-168.9077,-32.59043,-5387.591,431.157,-1,33400,-5394.68594529,568.9,9998,-5393.0
5902528113,-169.0804,-32.69707,-5355.675,431.9877,-1,33400,-5358.16727809,590.5,-1,-5359.0
5902528114,-169.0239,-32.96213,-5411.153,565.5548,-1,33400,-5411.0784302,788.6,-1,-5409.0
5902528115,-169.0533,-33.03066,-5510.466,651.1533,-1,33400,-5489.34316357,868.9,-1,-5488.0
5902528116,-169.1279,-33.03181,-5399.209,632.8196,-1,33400,-5366.93929311,850.7,9998,-5368.0
5902528117,-169.1195,-33.04609,-5383.124,619.2354,-1,33400,-5382.64003922,861.5,9998,-5385.0
5902528118,-169.1335,-32.96044,-5456.474,573.7909,-1,33400,-5438.97298352,785.5,9998,-5439.0
5902528119,-169.0489,-32.90013,-5530.274,558.2518,-1,33400,-5499.22597354,741.6,9998,-5495.0
5902528120,-169.0906,-32.9388,-5447.188,556.3815,-1,33400,-5434.92379432,767.8,9998,-5435.0
5902528121,-169.0769,-33.12074,-5507.714,730.0202,-1,33400,-5509.74455338,930.5,-1,-5508.0
5902528122,-169.0963,-33.20744,-5316.113,693.4377,-1,33400,-5295.58684926,956.7,-1,-5293.0
5902528123,-169.3207,-33.1828,-5347.319,689.7158,-1,33400,-5365.58288352,949.2,9998,-5363.0
5902528124,-169.3593,-33.05724,-5532.427,692.4673,-1,33400,-5522.96685112,899.7,-1,-5525.0
5902528125,-169.4691,-33.04478,-5517.042,706.1247,-1,33400,-5526.31554197,911.5,-1,-5528.0
5902528126,-169.5003,-33.03796,-5504.268,722.3018,-1,33400,-5538.28234809,912.4,-1,-5538.0
5902528127,-169.2734,-33.30769,-5379.131,739.2973,-1,33400,-5399.49745909,991.6,-1,-5397.0
5902528128,-169.1663,-33.49303,-5419.723,857.0485,-1,33400,-5364.66143408,1130.6,9998,-5357.0
5902528129,-169.1433,-33.47248,-5414.696,814.7398,-1,33400,-5390.21802541,1120.3,9998,-5390.0
5902528130,-169.231,-33.41423,-5428.378,774.2897,-1,33400,-5467.88510693,1048.4,9998,-5468.0
5902528131,-169.2697,-33.55786,-5401.196,837.3212,-1,33400,-5369.83134689,1113.5,9998,-5369.0
5902528132,-169.3613,-33.78809,-5388.984,914.1335,-1,33400,-5389.9025764,1210.7,-1,-5389.0
5902528133,-169.5018,-33.91635,-5212.107,803.8873,-1,33400,-5241.95082392,1157.8,-1,-5238.0
5902528134,-169.3798,-33.97786,-5400.325,889.7014,-1,33400,-5409.74649189,1205.7,9998,-5411.0
5902528135,-169.3245,-33.95809,-5391.327,906.2411,9998,33400,-5387.18348912,1216.7,9998,-5390.0
5902528136,-169.0441,-34.03215,-5345.092,929.5184,-1,33400,-5323.11013135,1296.8,-1,-5326.0
5902528137,-168.9674,-34.40884,-5257.241,861.8026,-1,33400,-5256.6484338,1225.3,-1,-5255.0
5902528138,-168.7148,-34.61342,-5198.905,484.1289,-1,33400,-5208.55845396,690.7,-1,-5208.0
5902528139,-168.6233,-34.49494,-5230.36,725.9955,-1,33400,-5223.98626014,1065.5,-1,-5226.0
5902528140,-168.6933,-34.38199,-5263.359,858.3281,-1,33400,-5251.60292472,1246.4,9998,-5252.0
5902528141,-168.9019,-34.31401,-5258.641,906.3708,-1,33400,-5257.80610092,1308.6,-1,-5258.0
5902528142,-169.1851,-34.33124,-5327.518,928.0118,-1,33400,-5368.3455906,1308.5,-1,-5367.0
5902528143,-169.087,-34.15246,-5294.274,877.5436,-1,33400,-5296.3002646,1293.2,-1,-5296.0
5902528144,-169.1629,-34.06002,-5382.37,915.4216,-1,33400,-5370.67194142,1267.2,-1,-5370.0
5902528145,-169.2527,-34.06675,-5378.687,874.697,-1,33400,-5377.23896143,1237.0,-1,-5376.0
5902528146,-169.2774,-33.99562,-5392.279,884.6339,-1,33400,-5389.63323096,1224.8,-1,-5389.0
5902528147,-169.1912,-34.07849,-5345.167,870.9309,-1,33400,-5346.16633158,1251.8,-1,-5348.0
5902528148,-169.1483,-33.89238,-5386.515,918.6313,9998,33400,-4954.07257446,1269.2,-1,-4968.0
5902528149,-169.0442,-33.74365,-5337.377,919.1205,-1,33400,-5354.62547875,1292.5,9998,-5355.0
5902528150,-169.0061,-33.65118,-5448.796,923.9581,-1,33400,-5447.58459459,1290.6,9998,-5448.0
5902528151,-168.9164,-33.473,-5283.825,788.2755,-1,33400,-5283.1236059,1155.0,-1,-5284.0
5902528153,-168.9422,-32.3681,-5427.693,388.4136,-1,33400,-5473.65247665,508.3,-1,-5477.0
590252910,-159.3164,-32.23784,-5266.542,415.408,-1,33400,-5257.09734694,553.6,-1,-5261.0
590252911,-159.2375,-32.17827,-5180.976,316.786,9998,33400,-5185.42162944,441.2,-1,-5180.0
590252912,-159.1766,-32.12471,-5260.68,281.0514,-1,33400,-5260.33932688,368.4,-1,-5260.0
590252913,-159.1431,-32.0565,-5249.175,234.2059,-1,33400,-5245.06533177,295.1,-1,-5245.0
590252916,-158.5499,-32.43886,-5304.053,618.2651,-1,33400,-5252.92248914,835.1,9998,-5266.0
590252917,-158.5567,-32.4528,-5418.744,625.578,-1,33400,-5481.06816386,861.5,9998,-5474.0
590252918,-158.5455,-32.482,-5395.486,638.5831,-1,33400,-5426.99391837,884.9,9998,-5410.0
590252919,-158.5115,-32.64431,-5389.989,734.1816,-1,33400,-5437.66122642,1036.8,-1,-5439.0
590252920,-158.5407,-32.72754,-5264.195,762.5908,-1,33400,-5265.74353374,1090.8,-1,-5267.0
590252921,-158.7216,-32.60336,-5169.643,602.7709,9998,33400,-4856.55156683,872.4,9998,-4843.0
590252922,-158.8724,-32.49828,-5284.355,530.806,-1,33400,-5302.65658785,756.8,9998,-5304.0
590252923,-158.8632,-32.48714,-5298.703,541.3716,-1,33400,-5314.13998904,749.9,9998,-5313.0
590252924,-159.1045,-32.45752,-4921.854,451.1675,-1,33400,-5012.90241313,675.1,9998,-5022.0
590252925,-159.4071,-32.49551,-5297.633,563.9442,-1,33400,-5263.32273373,809.7,9998,-5267.0
590252926,-159.7957,-32.53697,-5270.869,643.054,-1,33400,-5326.11555084,929.3,9998,-5325.0
590252927,-160.0435,-32.57882,-5235.087,693.5571,-1,33400,-5079.96855245,994.7,9998,-5073.0
590252928,-160.017,-32.66249,-5377.486,714.924,-1,33400,-5364.60437325,983.2,-1,-5361.0
590252929,-159.9162,-32.76754,-5398.36,711.7347,-1,33400,-5396.16389525,971.3,-1,-5399.0
590252930,-159.4147,-33.14617,-5231.058,829.553,-1,33400,-5227.26237263,1206.7,-1,-5224.0
590252931,-159.2096,-32.96328,-5303.142,876.8428,-1,33400,-5284.31745489,1213.1,-1,-5281.0
590252932,-158.9852,-33.0254,-4913.855,784.2042,-1,33400,-4944.42827941,1191.7,-1,-4951.0
590252933,-158.7729,-33.03213,-5363.371,938.5933,-1,33400,-5338.19771841,1307.7,-1,-5341.0
590252934,-158.8133,-32.93941,-5450.093,955.6891,-1,33400,-5419.45312088,1313.9,-1,-5412.0
590252935,-158.6738,-32.93197,-5315.751,925.2363,-1,33400,-5317.91689294,1263.6,-1,-5314.0
590252936,-158.7119,-32.96413,-5384.518,932.7961,-1,33400,-5387.53807476,1298.5,-1,-5386.0
590252937,-158.6333,-33.07608,-5254.059,923.8168,-1,33400,-5235.8528686,1284.9,-1,-5236.0
590252938,-158.8445,-32.90055,-5074.677,829.3087,-1,33400,-5096.7035874,1208.9,-1,-5101.0
590252939,-158.9853,-32.85456,-5108.446,799.7879,-1,33400,-5128.7611192,1186.6,-1,-5126.0
590252940,-158.9485,-32.7588,-5195.654,787.0712,-1,33400,-5208.62912249,1111.7,-1,-5208.0
590252941,-158.8503,-32.80299,-5174.597,786.251,-1,33400,-5195.6994727,1137.7,-1,-5191.0
590252942,-158.8183,-32.78246,-5235.386,779.5436,-1,33400,-5256.87617866,1118.1,-1,-5256.0
590252943,-158.6728,-32.85241,-5120.957,803.9774,-1,33400,-5123.00457496,1168.5,-1,-5123.0
590252944,-158.4259,-33.15079,-5245.788,869.8519,-1,33400,-5190.16173167,1223.1,9998,-5186.0
590252945,-157.978,-33.39774,-5210.593,859.4456,-1,33400,-5218.88350044,1252.1,9998,-5218.0
590252946,-158.2516,-33.04137,-5308.048,856.6741,-1,33400,-5333.81270811,1193.8,9998,-5315.0
590252947,-158.326,-32.93802,-5290.266,911.0019,-1,33400,-5319.85378792,1218.1,9998,-5314.0
590252948,-158.1055,-32.92529,-4964.944,747.1173,-1,33400,-5331.22842452,1055.1,9998,-5324.0
590252949,-158.0065,-32.94869,-5070.195,749.0329,-1,33400,-5162.0928004,1042.6,-1,-5162.0
590252950,-157.9786,-32.96854,-5095.208,722.4417,-1,33400,-5143.17456016,1039.7,-1,-5143.0
590252951,-157.9411,-32.9311,-5030.141,685.7366,-1,33400,-5097.92566582,993.6,9998,-5104.0
590252952,-157.952,-32.86907,-5062.276,684.0472,-1,33400,-5091.06516102,986.4,9998,-5090.0
590252953,-157.8675,-32.71202,-5164.554,732.0837,-1,33400,-5501.73385257,973.6,9998,-5506.0
590252957,-158.3654,-32.38589,-5077.903,626.884,-1,33400,-4918.32829234,853.2,9998,-4911.0
590252958,-158.4196,-32.38527,-5067.136,596.9084,9998,33400,-5405.79130452,828.9,9998,-5405.0
590252959,-158.4295,-32.39611,-4856.646,593.3087,-1,33400,-5399.39065979,796.1,9998,-5373.0
590252966,-158.0064,-32.62445,-4994.18,790.7032,9999,33400,-3951.65486061,1006.2,9998,-3958.0
590252969,-157.2362,-32.69698,-5231.255,723.082,-1,33400,-5485.80858091,992.2,9998,-5488.0
590252970,-156.9698,-32.75064,-5147.376,661.2922,-1,33400,-5239.9353164,875.9,9998,-5228.0
590252971,-156.9525,-32.76052,-5173.744,648.3566,-1,33400,-5120.3079941,873.0,9998,-5120.0
590252972,-157.0202,-32.9552,-5191.109,679.2284,-1,33400,-5296.9130778,919.4,9998,-5273.0
590252973,-156.8636,-33.3471,-5123.652,740.6729,-1,33400,-5125.98285903,1004.7,-1,-5126.0
590252975,-156.3578,-33.45423,-5290.423,668.8089,-1,33400,-5288.44015707,855.5,-1,-5288.0
590252976,-156.3667,-33.41714,-5261.562,696.0397,-1,33400,-5263.13855934,884.7,-1,-5265.0
590252977,-156.3799,-33.3591,-5221.077,734.7156,-1,33400,-5223.34618509,931.9,-1,-5224.0
590252978,-156.4149,-33.34117,-5236.206,760.6011,-1,33400,-5234.54706981,955.3,-1,-5235.0
590252979,-156.6266,-33.26239,-5196.984,773.4421,-1,33400,-5201.8106235,1017.4,-1,-5203.0
590252980,-156.5926,-33.15894,-5145.454,761.5279,-1,33400,-5145.7379486,994.1,-1,-5148.0
590252981,-157.0305,-33.09523,-5253.953,771.2786,-1,33400,-5328.28805595,978.6,9998,-5328.0
590252984,-156.7514,-33.10919,-5282.05,742.4246,-1,33400,-5343.44971502,931.0,9998,-5335.0
590252985,-156.6574,-33.08559,-5286.615,744.3497,9998,33400,-5272.58647851,930.0,9998,-5270.0
590252986,-156.6392,-33.07967,-5276.54,758.2731,-1,33400,-5235.99676142,936.4,9998,-5238.0
590252987,-156.8076,-33.12601,-5205.478,727.5664,-1,33400,-5233.01332265,939.6,9998,-5233.0
590252988,-156.6745,-33.07393,-5240.685,721.4619,9998,33400,-5335.4938795,909.1,9998,-5315.0
590252990,-156.6393,-33.04951,-5157.523,691.7268,-1,33400,-5164.88701808,903.6,9998,-5165.0
590252991,-156.9078,-32.94045,-5148.263,668.8582,-1,33400,-5181.9811082,862.3,9998,-5178.0
590252993,-157.0775,-33.12785,-5258.688,791.399,-1,33400,-5318.53086104,998.6,9998,-5318.0
590252994,-157.0012,-33.12083,-5226.126,770.8375,-1,33400,-5272.26022084,974.3,9998,-5272.0
590252997,-156.8222,-32.68301,-5222.926,685.1362,-1,33400,-5232.27314668,826.6,-1,-5234.0
590252998,-156.9216,-32.95309,-5184.13,709.294,-1,33400,-5216.79059764,879.9,9998,-5211.0
590252999,-157.1401,-33.4327,-4991.317,791.1337,-1,33400,-5001.74464049,1071.4,-1,-4997.0
5902529100,-157.0988,-33.62004,-5199.348,849.0612,-1,33400,-5208.50355486,1088.3,-1,-5209.0
5902529102,-157.4001,-33.91915,-5282.85,551.7255,-1,33400,-5305.37337532,662.2,9998,-5302.0
5902529104,-156.9703,-34.61072,-5196.677,284.7212,-1,33400,-5193.29304232,353.1,-1,-5193.0
5902529105,-157.0134,-34.53339,-5155.127,284.797,-1,33400,-5173.98397567,357.8,-1,-5171.0
5902529106,-156.9358,-34.52891,-5179.558,270.7905,-1,33400,-5188.10106965,343.7,-1,-5188.0
5902529107,-156.7967,-34.22238,-5227.187,356.3916,-1,33400,-5232.13325431,460.9,-1,-5233.0
5902529108,-156.7296,-34.05715,-5187.231,507.8873,-1,33400,-5196.52141838,694.4,-1,-5197.0
5902529110,-157.1108,-34.45191,-5226.6,253.3837,-1,33400,-5232.3385766,322.8,-1,-5232.0
5902529111,-157.0104,-34.52876,-5229.085,293.3146,-1,33400,-5183.8685214,362.3,-1,-5190.0
5902529112,-157.0847,-34.51633,-5221.919,287.2703,-1,33400,-5217.41762758,358.7,-1,-5219.0
5902529113,-157.148,-34.59952,-5222.559,297.1482,-1,33400,-5242.58561017,372.9,9998,-5242.0
5902529114,-157.1294,-34.77889,-5189.042,266.9435,-1,33400,-5203.98510813,349.8,9998,-5208.0
5902529117,-157.0546,-35.09298,-5293.845,573.5102,-1,33400,-5268.45739895,669.3,9998,-5272.0
5902529118,-157.1331,-35.06596,-5293.664,509.8749,-1,33400,-5296.51820037,603.5,9998,-5304.0
5902529120,-157.103,-34.96393,-5246.524,397.2973,-1,33400,-5221.55701789,496.2,9998,-5223.0
5902529121,-157.0932,-34.98129,-5179.452,413.1562,-1,33400,-5132.92610727,510.7,9998,-5133.0
5902529122,-157.0603,-34.93376,-5270.666,393.6943,-1,33400,-5264.02221168,472.7,9998,-5262.0
5902529123,-156.9095,-34.64848,-5206.159,281.8374,-1,33400,-5211.06380914,342.8,-1,-5210.0
5902529124,-157.0658,-34.59135,-5168.769,288.9793,-1,33400,-5175.93144515,367.8,-1,-5175.0
5902529125,-156.7114,-34.61845,-5272.553,353.844,-1,33400,-5283.93754919,401.4,-1,-5285.0
5902529127,-156.5416,-34.10796,-5253.985,468.3023,-1,33400,-5284.77830452,622.4,9998,-5291.0
5902529128,-156.5899,-33.91238,-5246.127,687.485,-1,33400,-5234.23548107,777.1,-1,-5234.0
5902529129,-156.2146,-34.09009,-5069.509,367.1432,-1,33400,-5316.08147064,483.8,9998,-5316.0
5902529132,-154.5305,-34.47115,-5156.996,215.3542,-1,33400,-5182.51453559,267.1,-1,-5186.0
5902529133,-154.036,-34.13732,-5229.938,437.4445,-1,33400,-5278.20885817,553.9,9998,-5280.0
5902529135,-153.9615,-34.01994,-5210.802,494.8728,-1,33400,-5246.75307201,608.7,9998,-5247.0
5902529136,-153.7415,-34.05702,-5114.423,404.1788,-1,33400,-5167.00891128,507.0,9998,-5165.0
5902529137,-153.7233,-33.96509,-5121.832,485.8154,-1,33400,-5116.40372513,631.5,9998,-5118.0
5902529138,-153.8195,-34.00994,-5096.601,437.747,-1,33400,-5157.80211719,569.1,9998,-5165.0
5902529139,-153.8647,-34.09642,-5188.085,379.5068,-1,33400,-5193.96404862,495.2,9998,-5196.0
5902529140,-153.6515,-34.11733,-5185.556,340.0259,-1,33400,-5233.3943479,439.8,9998,-5226.0
5902529141,-153.5622,-34.22282,-5241.045,258.7232,-1,33400,-5207.22297004,331.3,9998,-5207.0
5902529144,-153.5037,-34.53557,-5291.096,115.3518,-1,33400,-5503.35308755,176.2,9998,-5510.0
5902529145,-153.5647,-34.2883,-5240.047,204.3621,-1,33400,-5397.4602076,261.1,9998,-5404.0
5902529151,-152.9474,-34.48546,-5465.351,168.3406,-1,33400,-5497.78260947,204.7,9998,-5497.0
5902529154,-153.0677,-35.1359,-5375.188,385.8172,-1,33400,-5538.71840734,481.2,9998,-5546.0
5902529155,-153.2133,-35.40838,-5389.103,799.2521,9998,33400,-5467.90743805,990.2,-1,-5469.0
5902529157,-152.7326,-35.71361,-5424.108,919.0745,-1,33400,-5378.00954326,1187.7,9998,-5380.0
5902529158,-152.5804,-35.74193,-5481.985,892.447,-1,33400,-5483.09763986,1194.2,9998,-5468.0
5902529162,-151.5857,-35.74385,-5314.178,490.9547,-1,33400,-5322.15985118,570.7,9998,-5322.0
5902529163,-151.572,-35.51864,-5280.764,565.3386,-1,33400,-5255.24468751,675.6,9998,-5254.0
5902529164,-151.4403,-35.55569,-5397.75,705.7454,-1,33400,-5471.70322446,754.4,9998,-5474.0
590516116,-153.1106,-31.63941,-4591.342,194.2677,-1,33400,-4598.8508742,292.9,-1,-4600.0
590516119,-152.8582,-31.18458,-5152.407,555.5005,-1,33400,-5149.04981781,823.6,9998,-5156.0
590516120,-152.7834,-31.07258,-5088.831,708.9315,-1,33400,-5137.34532671,988.6,9998,-5133.0
590516121,-152.8813,-30.9512,-5125.352,815.5667,-1,33400,-5106.13594646,1188.7,9998,-5105.0
590516122,-153.3882,-30.84811,-5137.322,904.2166,-1,33400,-5138.7222887,1318.7,-1,-5139.0
590516123,-153.7852,-30.80098,-4991.339,889.105,-1,33400,-4994.93761298,1333.5,9998,-4995.0
590516124,-153.8817,-31.15852,-4658.686,123.6842,-1,33400,-4908.79267994,197.6,9998,-4903.0
590516125,-153.9919,-31.34436,-5085.517,335.9891,-1,33400,-5101.2664527,506.0,9998,-5098.0
590516126,-153.8388,-31.20414,-5006.507,103.588,-1,33400,-4985.35329122,162.3,9998,-5016.0
590516127,-153.7687,-30.97766,-4983.699,470.5085,-1,33400,-4987.62118809,720.5,9998,-4988.0
590516128,-153.8014,-30.79208,-4841.07,864.8555,-1,33400,-5043.13791665,1313.2,9998,-5040.0
590516129,-153.7592,-30.65873,-5145.16,1234.623,-1,33400,-5092.21765233,1822.2,9998,-5091.0
590516130,-153.6986,-30.42284,-5055.63,1736.527,-1,33400,-5063.9548767,2580.0,-1,-5064.0
590516131,-153.5337,-30.43486,-4759.234,1555.759,-1,33400,-5020.51604756,2425.7,9998,-5028.0
590516132,-153.5703,-30.43612,-4854.513,1623.098,-1,33400,-5088.22534323,2463.9,9998,-5085.0
590516133,-153.6539,-30.51466,-4919.145,1458.634,-1,33400,-5006.71672379,2216.6,9998,-5014.0
590516134,-153.6477,-30.52757,-4933.506,1451.729,-1,33400,-5035.73709626,2182.6,9998,-5036.0
590516135,-153.4055,-30.71772,-5160.362,1173.16,-1,33400,-5183.26513753,1684.6,9998,-5185.0
590516136,-153.4869,-31.13757,-4819.279,321.5573,-1,33400,-4837.37265451,526.7,-1,-4841.0
590516137,-153.5186,-31.33085,-4998.984,94.34393,-1,33400,-5009.17070211,142.6,-1,-5009.0
590516138,-153.4925,-31.5224,-5126.857,104.0576,-1,33400,-5135.85331269,150.0,-1,-5137.0
590516139,-153.4521,-31.51994,-5093.495,90.70313,-1,33400,-5106.3093584,132.5,-1,-5104.0
590516140,-153.6273,-31.41735,-4635.748,87.36538,-1,33400,-4652.56382057,133.3,-1,-4647.0
590516141,-153.5983,-31.37427,-5105.777,66.08662,-1,33400,-5076.36231346,79.3,-1,-5084.0
590516142,-153.6497,-30.90018,-4956.652,688.1068,-1,33400,-4996.31037245,1033.5,9998,-4986.0
590516143,-153.7656,-30.47354,-5016.507,1618.456,9998,33400,-4982.98576199,2371.8,9998,-4986.0
590516144,-153.9735,-30.33295,-4959.791,1809.787,-1,33400,-5018.88375972,2734.2,9998,-5007.0
590516145,-153.9605,-30.29086,-4860.396,1838.696,-1,33400,-4884.75284934,2797.6,9998,-4888.0
590516146,-153.8865,-30.27014,-5044.922,2069.622,-1,33400,-5085.78504479,3002.4,9998,-5079.0
590516147,-153.8166,-30.33065,-4963.674,1953.99,-1,33400,-4973.22024604,2816.5,-1,-4972.0
590516148,-153.7441,-30.30576,-5032.101,2044.243,-1,33400,-5024.42674996,2944.7,-1,-5024.0
590516149,-153.8177,-30.15414,-5065.053,2234.644,-1,33400,-5098.78599397,3230.8,9998,-5094.0
590516150,-153.8106,-30.06827,-5093.609,2249.671,-1,33400,-5125.62630165,3255.1,9998,-5125.0
590516151,-153.7117,-30.04126,-4944.376,2134.891,-1,33400,-4919.27631311,3162.1,9998,-4910.0
590516152,-153.7773,-29.93333,-5095.992,2063.608,-1,33400,-5122.34949835,3039.3,9998,-5122.0
590516153,-153.989,-29.81674,-5127.952,1944.293,-1,33400,-5113.7352691,2714.8,9998,-5105.0
590516154,-154.2646,-29.71042,-5057.664,1660.277,-1,33400,-5058.99879346,2438.3,-1,-5059.0
590516156,-154.0028,-29.60995,-5101.167,1668.451,-1,33400,-5181.30457484,2244.1,9998,-5177.0
590516157,-153.7569,-29.73604,-5137.878,1770.726,-1,33400,-5187.86894469,2559.8,9998,-5187.0
590516158,-153.5424,-29.80841,-5139.886,2091.261,-1,33400,-5142.82189358,2801.7,-1,-5141.0
590516159,-153.6309,-29.98669,-5093.061,2260.347,-1,33400,-5063.76474152,3183.9,9998,-5059.0
590516160,-153.7348,-30.09763,-5030.826,2337.299,-1,33400,-5004.31050521,3252.9,9998,-5006.0
590516161,-153.7175,-30.13354,-4788.395,2124.563,-1,33400,-4815.13269336,3088.1,-1,-4813.0
590516162,-153.7259,-29.98501,-5068.809,2324.82,-1,33400,-5074.39321485,3157.2,9998,-5076.0
590516163,-153.8866,-29.91372,-4988.201,2012.622,-1,33400,-5110.22286436,2891.4,9998,-5106.0
590516164,-153.98,-29.94874,-4858.49,1950.677,-1,33400,-4871.02307166,2853.3,9998,-4872.0
590516165,-154.0396,-29.96009,-5013.609,2104.426,-1,33400,-5021.60813607,2939.6,9998,-5022.0
590516166,-154.0022,-30.02711,-5063.165,2235.247,-1,33400,-5049.98635588,3092.9,9998,-5050.0
590516167,-153.9679,-30.10077,-5062.65,2261.818,-1,33400,-5067.81605307,3165.2,9998,-5064.0
590516168,-153.9289,-30.14259,-5058.848,2321.419,-1,33400,-5059.6731402,3176.1,9998,-5059.0
590516169,-153.9965,-30.08889,-5088.459,2319.409,-1,33400,-5101.11525983,3166.2,9998,-5100.0
